	ID	Source	Image	Title	Description	Price	Special Price	Venue	Address	Phone	Category	Length	Type	Time Available	Weekly	Tags	Author Initials		Bundles	Tags	Type	#NAME?
	51	http://abacus-restaurant.com/	http://thedivinedish.com/wp-content/uploads/2012/01/Abacus_Main_Dining.jpg	No Ordinary Seafood	From the moment you step through the door every lunch, dinner, special occasion, and cocktail is a chance for an extraordinary experience.	$60.00		Abacus 	4511 McKinney Ave. Dallas, TX 75205	214-559-3111	Restaurants			6:00pm - 10:00pm 	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Seafood, Family, Fancy	HJD 					138								Preston Hallow
	52	http://www.mughlaidallas.com/	https://media-cdn.tripadvisor.com/media/photo-s/03/4b/41/ef/mughlai-fine-indian-cuisine.jpg	Nights in India 	Mughlai Restaurant embodies the spirit and essence of fine Indian Cuisine	$18.00		Mughlai Fine Indian Cuisine 	5301 Alpha Rd., Ste. 14 Dallas, TX 75240	972-392-7786	Restaurants			11:30am - 2:30pm, 5:30pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Indian, Family, Fancy	HJD					73								SMU
	53	http://www.albiernats.com/	http://images2.dallasobserver.com/imager/u/original/7195477/5757208.0.jpg	Neighborhoo Steakhouse 	 Al Biernat's provides quality prime aged steaks, fresh seafood,and personalized service that gives the feel of a high energy neighborhood restaurant.	$45.00		Al Biernat's	4217 Oak Lawn Ave. Dallas, TX 75219	214-219-2201	Restaurants			11:30am - 2:30pm, 5:30pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Steakhouse, Fancy, Cocktails	HJD					150								Trinity Groves
	54	http://smokerestaurant.com/	http://eatsblog.dallasnews.com/files/2014/01/Interior-Filled_3-Stacks-Smoke-Tap-House.jpg	Burgers up in Smoke	Our food is locally and regionally sourced, made with integrit, and creates a sense of nostalgia.	$25.00		Smoke	901 Fort Worth Ave. Dallas, TX 75208	214-393-4141 	Restaurants			8:00am - 3:00pm, 5:00pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurnts, Burgers, Family, 	HJD					97								University Park
	55	https://stampede66restaurant.com/	https://cravedfw.files.wordpress.com/2013/05/stampede1.jpg	New Age American	Chef Pyles has created Modern Texas cuisine – familiar Texas dishes re-interpreted with his contemporary twist.	$12.00		Stampede 66	1717 McKinney Ave., Ste. 100 Dallas, TX 75201	214-550-6966	Restaurants			11:30am - 2:00pm, 5:00pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, American, Cocktails, Family	HJD					111								West End
	56	http://www.yutakasushibistro.com/	http://d253b1eioa5z7b.cloudfront.net/venue_images/medium_6c7079d9-d831-4fd7-9f9e-a83eb2433788.jpg	Unique Japanese Style	This restaurant has become one of the best Japanese restaurants in the United States. Chef Yutaka's passion is food and he follows food with his heart	$18.00		Yutaka Sushi	2633 McKinney Ave., Ste. 140 Dallas, TX 75204	214-969-5533	Restaurants			5:45pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Sushi, Romantic, Cocktails	HJD					150								Uptown
	57	http://sissyssouthernkitchen.com/	http://www.bizbash.com/content/editorial/storyimg/big/10_34.jpg	Like Mother's Cooking	We pay homage to traditional Mississippi Delta cuisine and culture.	$20.00		Sissy's Southern Kitchen and Bar	2929 N. Henderson Ave. Dallas, TX 75206	214-827-9900	Restaurants			11:00am - 2:00pm, 5:00pm - 12:00am	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Traditional, Family	HJD					67								Park Cities
	58	http://www.mothinthe.net/	https://s-media-cache-ak0.pinimg.com/originals/a4/c8/a2/a4c8a2e935f6f0164de606cc206de5c9.jpg	Open Style Kitchen with a Personal Touch	A great bar with great food.	$20.00		Meddlesome Moth	1621 Oak Lawn Ave. Dallas, TX 75207	214-628-7900	Restaurants			10:00am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Cocktails, Romantic	HJD					28								Addison
	59	http://dallasboulevardier.com/	https://www.giltcity.com/images/share/uploads/0000/0004/0076/400765512/orig.jpg	French Style with a Twist 	Boulevardier is a French-Inspired, Neighborhood-Friendly Bistro located in the historic and beautiful Bishop Arts District	$30.00		Boulevardier	408 N. Bishop Ave., Ste. 108 Dallas, TX 75208	214-942-1828	Restaurants			5:30pm - 10:00pm	Sun, Tu, Wed, Thu, Fri, Sat	Restaurant, French, Romantic, Family	HJD					122								Richardson
	60	http://www.mesadallas.com/#eat-together	https://cdn0.vox-cdn.com/thumbor/-7oGovvrGTCN_c4s3O0opWqepbQ=/0x25:500x306/350x197/cdn0.vox-cdn.com/uploads/chorus_image/image/39093688/mesawall_emunoz.0.jpg	A Unique Mexican Taste 	Mesa offers the same authentic coastal cuisine Raul and Olga have been cooking and eating since their childhood!	$20.00		Mesa Veracruz	118 W. Jefferson Blvd., Ste. A Dallas, TX 75208	214-941-4246 	Restaurants			5:00pm - 10:00pm	Tue, Wed, Thu, Fri, Sat	Restaurant, Mexican, Family,	HJD					112								Irving
	61	http://www.chefgorji.com/index.htm	http://images2.dallasobserver.com/imager/u/580x328/7190574/5279795.0.jpg	Mediteranean Vacation	Here, mediterranean food pays homage to French, Greek, Italian, Spanish, and Turkish cuisines, but are not defined by nationality or authenticity.	$45.00		Canary by Gorji	5100 Belt Line Rd., Ste. 402 Addison, TX 75254 	972-503-7080	Restaurants			5:00pm - 9:30pm	Tue, Wed, Thu, Fri, Sat	Restaurant, Mediterranean, Romantic, Cocktails	HJD					146								Other
	62	http://www.lockhartsmokehouse.com/	https://s3-media4.fl.yelpcdn.com/bphoto/E2aftWvDpbgzpPMjL_e-Sw/ls.jpg	BBQ in Dallas 	Every day, we fire up the great smoked meat classics that make Lockhart the "Barbecue Capital of Texas".	$10.00		Lockhart Smokehouse	400 W. Davis St. Dallas, TX 75208	214-944-5521	Restaurants			10:30am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, BBQ, Family	HJD					104
	63	http://www.risesouffle.com/	https://s-media-cache-ak0.pinimg.com/736x/86/48/16/86481671f1ab6219ac3e3b5c61039663.jpg	French - Continental near you	Rise n°1 is the first of its kind, bringing the French classic to diners in a comfortable, and casual environment.	$18.00		Rise No. 1	5360 W. Lovers Ln., Ste. 220 Dallas, TX 75209	214-366-9900	Restaurants			11:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, French, Romantic, Family	HJD					114
	64	http://www.oskdallas.com/	http://images1.dallasobserver.com/imager/u/745xauto/7330733/img_2587.jpg	Casual Burgers and Sandwiches 	One of the best burger and sandwhich spots in Dallas	$8.00		Off-Site Kitchen	2226 Irving Blvd. Dallas, TX 75207	214-741-2226	Restaurants			10:30 am - 3:30pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Burger, Sandwhich, Family	HJD					52
	65	http://www.mapleandmotor.com/	https://s3-media1.fl.yelpcdn.com/bphoto/ftqMvr3L770uc9PkJHh5zw/o.jpg	Combination of Burger Masterpieces	Maple and Mortor is the combination of two neighborhors, the culinary roots, and the desire to create a place that celebrates low class cool.	$7.00		Maple & Motor 	4810 Maple Ave. Dallas, TX 75219 	214-522-4400	Restaurants			10:45am - 9:00pm 	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Burger, Family, Causal	HJD					141
	66	http://www.firesidepies.com/	http://www.firesidepies.com/wp-content/uploads/2015/07/Consilient-292.jpg	Fireside Dining 	Fireside Pies is a collection of neighborhood restaurants dedicated to serving outstanding  artisan pizzas.	$10.00		Fireside Pies	2820 N. Henderson Ave. Dallas, TX 75206 	214-370-3916	Restaurants			4:30 - 11:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Pizza, Casual, Family	HJD					107
	67	http://www.chamberlainssteakhouse.com/	http://www.dallasrestaurant.net/itemimmgs/thumb_993564_ChamberlainsSteakandChopHouse_.jpg	More than just a Steakhouse	One of America’s leading chefs, Richard is the owner of Chamberlain’s Steak and Chophouse in Dallas, named one of Bon Appetit’s top new restaurants.	$40.00		Chamberlain's Steak & Chop House	5330 Belt Line Rd. Addison, TX 75254	972-934-2467	Restaurants			5:00pm - 9:00pm 	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Steakhouse, Fancy, Cocktails	HJD					148
	68	http://www.shinseirestaurant.com/	https://static1.squarespace.com/static/55089dc3e4b0bcc6146b6f12/t/5564f4aee4b09ddff6777731/1432679615513/SS_Interiors__2989.jpg	Asian Fusion	Shinsei means rebirth which defines a new asian culinary experience	$15.00		Shinsei	7713 Inwood Rd. Dallas, TX 75209	214-352-0005	Restaurants			5:00pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Asian Fusion, Cocktails,Family	HJD					67
	69	http://www.dallasfishmarket.com/	http://img1.10bestmedia.com/Images/Photos/46662/p-bar-lounge_54_990x660_201406011206.jpg	Like you caught it yourself	Every day, the freshest catch is prepared by a continually acclaimed team of chefs.	$30.00		Dallas Fish Market	1501 Main St. Dallas, TX 75201	214-744-3474	Restaurants			11:00am - 10:00pm	Mon, Tu, Wed, Thu, Fri 	Restaurant, Seafood, Family, Fancy	HJD					83
	70	http://www.cafepacificdallas.com/	https://s3-media2.fl.yelpcdn.com/bphoto/_G9nf0eo5L7IouGD0dhpNA/ls.jpg	Sophisticated Seafood	An institution in Dallas dining for over 34 years, Café Pacific embodies sophistication while remaining decidedly unpretentious.	$35.00		Cafe Pacific 	24 Highland Park Village Dallas, TX 75205 	214-526-1170	Restaurants			11:30am -2:30pm, 5:30pm - 10:00pm 	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Fancy, Seafood	HJD					128
	71	https://www.teiteirobata.com/	https://static1.squarespace.com/static/5687e5e4e0327c02e37c8f87/t/57059fa67c65e4719912c180/1459986347359/sushi-bar.jpg?format=1000w	Next best thing to Actually being in Japan	This truly Japanese-style restaurant has been going strong since it opened in 1998. The menu offers unique and surprising items.	$35.00		Tei Tei Robata Bar	2906 N. Henderson Ave. Dallas, TX 75206	214-828-2400	Restaurants			5:30pm - 11:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Japanese, Sushi, Fancy	HJD					128
	72	http://www.salumrestaurant.com/	https://www.zagat.com/proxy/v1.4?m=image&a=resize&url=http%3A//storage.googleapis.com/zgt-photos/0x864e9ed7ffefdaa5_0x9d5de5d09b19bf12/b56d9086b751afafc017ef20c8ff2795.jpg&max_height=600&max_width=800&key=abbc09b7c840c10937a4db331422c98b	Food from around the world brought to Dallas	Salum is distinguished by food that is extraordinary, and an attentive professional staff that is well educated on cuisine and wine.	$15.00		Salum	4152 Cole Ave., Ste. 103 Dallas, TX 75204	214-252-9604	Restaurants			11:30am - 2:30pm, 6:00pm - 10:30pm	Mon, Tue, Wed, Thu, Fri, Sat	Restaurant, Family, Go Out, fancy	HJD					132
	73	http://www.nick-sams.com/	https://b.zmtcdn.com/data/pictures/1/16945341/0499b0452b1a275cf31ea1b2afea55c2_featured_v2.jpg	Exceptional Steakhouse	Our universal appeal is a result of exceptional prime steaks, chops and seafood paired with an extensive wine list and outstanding service.	$50.00		Nick & Sam's Steakhouse	3008 Maple Ave. Dallas, TX 75201 	214-871-7444	Restaurants			4:00pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Go Out, Steakhouse, Fancy, Family,	HJD					139
	74	http://www.crossroads-diner.com/	http://directory.dmagazine.com/media/directory/restaurants/CrossroadsDiner_%C2%A9Marple_ed.jpg	Traditional Food with a Homestyle feel	Great Recipes, fresh Ingredients, comfortable enviroment and geuine hospitality	$12.00		Crossroads Diner	8121 Walnut Hill Ln. Dallas, TX 75231	214-346-3491	Restaurants			7:00am - 2:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurants, Fresh, Traditional, Family, Go out	HJD					55
	75	http://zensushidallas.com/	http://zensushidallas.com/wp-content/uploads/2015/04/slider1.jpg	Sushi and Zen	Premium and thoughtfully crafted modern Japanese cusine	$12.00		Zen Sushi	380 W. Seventh St. Dallas, TX 75208	214-946-9699	Restaurants			5:30pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Sushi, Romantic, Cocktails	HJD					55
	76	http://www.companycafe.com/	https://cdn0.vox-cdn.com/thumbor/g_fbd-6RO9Nk4KQPpwYqrTFJ4tE=/0x26:960x566/350x197/cdn0.vox-cdn.com/uploads/chorus_image/image/45200242/companycafe.0.0.jpg	Casual Eclectic Cafe	Started in Dallas in 2011, Company Café is a restaurant concept that brings natural, fresh fare to the Lower Greenville area	$12.00		Company Cafe	2104 Greenville Ave. Dallas, TX 75206 	214-827-2233	Restaurants			8:00am - 3:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Cafe, Family, Go Out,	HJD					124
	77	http://www.sevys.com/	http://www3.dmagazine.com/media/events/dallas-uncorked-main.jpg	Creative American Flare	Chef Jim "Sevy" Severson would like to welcome you to his namesake restaurant offering steaks, seafoods, pastas and daily specials with a creative American flair.	$30.00		Sevy's Grill	8201 Preston Rd., Ste. 100 Dallas, TX 75225	214-265-7389	Restaurants			11:00am - 9:00pm	 Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, American, Cocktails, Family, Steakhouse, Seafood, Fancy	HJD					124
	78	http://www.royalchinadallas.com/	https://www.zagat.com/proxy/v1.4?m=image&a=resize&url=http%3A//storage.googleapis.com/zgt-photos/0x864c2082cb7f8add_0x5730fb88dff3d079/73f98f9946f3d0e94ee1c9e6d3a09214.jpg&width=497&height=286&key=abbc09b7c840c10937a4db331422c98b	Dine like a Chinese Emperor 	Royal China was an instant popular gathering place for families, friends and neighbors.	$20.00		Royal China	6025 Royal Ln., Ste. 201Dallas, TX 75230	214-361-1771	Restaurants			4:30pm - 9:30pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Chinese, Family, Go Out, 	HJD					69
	79	http://www.theporchrestaurant.com/	http://images1.dallasobserver.com/imager/u/original/7192492/9635332.0.jpg	Classic American Feel	If you have a fondness for flavors past, you'll love this restaurant.	$15.00		The Porch	2912 N. Henderson Ave. Dallas, TX 7520	214-828-2916	Restaurants			11:00am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, American, Family, Go Out	HJD					69
	80	http://www.cadotrestaurant.com/	https://s3-media1.fl.yelpcdn.com/bphoto/rKKfA19GmqI3Zk5nwpLdYg/o.jpg	A piece of France found in Dallas	Even though the place is billed as New American with a French twist, the French dishes far outweigh the New American selections.	$25.00		Cadot 	18111 Preston Rd., Ste. 120 Dallas, TX 75252 	972-267-5700	Restaurants			5:00pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, French, Romantic, Family	HJD					128
	81	http://hatties.com/	https://s3-media2.fl.yelpcdn.com/bphoto/LcF-dRL9Q3Irmq7Xv0ThVA/o.jpg	Dine in the Low Country	Southern style restaurant that sicks to their roots of food, comfort, and hospitality.	$12.00		Hattie's	418 N. Bishop Ave. Dallas, TX 75208	214-942-7400	Restaurants			11:30am - 2:30pm, 5:30pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Country, Family	HJD					86
	82	http://www.lavendou.com/	http://www.lavendou.com/photos/bar_2.jpg	French Countryside Retreat	From the inviting decor to the gracious service and authentic cuisine, Lavendou is dedicated to providing service that is friendly and efficient.	$20.00		Lavendou Bistro Provencal	19009 Preston Rd., Ste. 200 Dallas, TX 75252 	972-248-1911	Restaurants			11:30am - 4:00am, 5:30pm - 10:30pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, French, Romantic, Family	HJD					145
	83	http://bobs-steakandchop.com/	https://www.omnihotels.com/-/media/images/hotels/daldtn/restaurants/daldtn-omni-dallas-hotel-bobs-steak-chophouse-3.jpg	Family and Friends Oriented Steakhouse	From a small family function to a large business reception and everything in between, Bob’s will make every detail of your event a memorable experience.	$40.00		Bob's Steak & Chop House	4300 Lemmon Ave. Dallas, TX 75219	214-528-9446	Restaurants			5:00pm - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Steakhouse, Fancy, Cocktails, Family, 	HJD					152
	84	http://www.phoisforlovers.com/	https://static1.squarespace.com/static/54e6547ee4b0e3df8c056fbb/54f101cae4b0724ec2030a47/54f101d0e4b0724ec2030a61/1425080788625/interior_3.jpg	Couple Friendly Pho	To lovers of delicious food and friendly service, Pho is for Lovers is excited to offer Dallas a truly amazing Vietnamese dining experience.	$10.00		Pho Is for Lovers	5521 Greenville Ave., Ste. 105 Dallas, TX 75206	972-708-1028	Restaurants			11:00am - 9:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Vietnamese, Family	HJD					140
	85	http://www.asianmint.com/	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKDiS2tciF0WkcfwVWZb5fUs7Mc0z9AEqEG0l7WjA_ZeJrAOQb	Tha with an Asian Fusion Twist	The Asian Mint Restaurant Group blends New Bangkok Thai Cuisine with a fresh Asian Fusion Menu for exquisite flavors	$15.00		Asian Mint	11617 N. Central Expwy., Ste. 135 Dallas, TX 75243	214-363-6655	Restaurants			11:30am - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Asian Fusion, Cocktails, Family	HJD					116
	86	http://www.komalirestaurant.com/	http://d253b1eioa5z7b.cloudfront.net/venue_images/medium_640e66b7-4b51-472f-990c-00610922a4d9.jpg	Contemporary Mexican Food	We proudly serve contemporary Mexican food, with ecelectic inspirations and the latest dining trends from Mexico City.	$20.00		Komali	4152 Cole Ave., Ste. 106 Dallas, TX 75204	 214-252-0200	Restaurants			11:00am - 11:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Mexican, Family	HJD					118
	87	http://daddyjacks.org/	https://s3-media1.fl.yelpcdn.com/bphoto/56-ZyHLWtdZCrKNNBagqOg/ls.jpg	Daddy's Seafood	In concert with the finest seafood supplier in the area, we bring you only the freshest and best seafood available 	$25.00		Daddy Jack's	1916 Greenville Ave. Dallas, TX 75206	214-826-4910	Restaurants			5:30pm - 10:00pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Seafood, Family, Fancy	HJD					115
	88	http://www.suzedallas.com/	https://www.zagat.com/proxy/v1.4?m=image&a=resize&url=http%3A//storage.googleapis.com/zgt-photos/0x864e9dd8abe2d907_0x43acea3ac5aa646b/0971d970abbe924afde6fea393603db7.jpg&width=497&height=286&key=abbc09b7c840c10937a4db331422c98b	Little Neighborhood, Great Food	Suze, a great little neighborhood place, has been serving some of Dallas' best food and wine for more than 14 years	$25.00		Suze Restaurant 	4345 W. Northwest Hwy., Ste. 270 Dallas, TX 75220	214-350-6135	Restaurants			5:30pm - 10:30pm	Tue, Wed, Thu, Fri, Sat	Restaurant, Casual, Cocktails	HJD					115
	89	http://www.mr-wok.com/	https://s3-media2.fl.yelpcdn.com/bphoto/dnSvXcdhcgfwXzj9vXa59w/o.jpg	Mr. Wok has you Covered 	Indulge yourself in a new twist on Asian cuisine.	$10.00		Mr. Wok Asian Bistro	2600 14th St.Plano, TX 75074	972-881-1888	Restaurants			11:00am - 10:00pm	Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Asian Fusion, Cocktails, Family	HJD					49
	90	http://www.celebrationrestaurant.com/	http://directory.dmagazine.com/media/directory/restaurants/Celebration-directory.jpg	Celebrate Good Food and Good Times	Bringing you more flavorful, healthier and more sustainably produced menu 	$15.00		Celebration Restaurant 	4503 W. Lovers Ln.Dallas, TX 75209	214-351-5681	Restaurants			11:30am - 2:30pm, 5:30pm - 9:30pm	Sun, Mon, Tu, Wed, Thu, Fri, Sat	Restaurant, Healthy, Casual, Family	HJD					74
	91	http://www.delinewsdallas.com/	https://s3-media4.fl.yelpcdn.com/bphoto/Iy7gAnYgXw-3IxXY38y3Fw/o.jpg	New York Deli in Dallas	Deli News Dallas Catering has offered the best in New York style favorites for over 22 years.	$15.00		Deli-News	17062 Preston Rd., Ste. 100 Dallas, TX 75248	972-733-3354	Restaurants			7:00am - 8:00pm	Mon, Tu, Wed, Thu, Fri	Restaurant, Deli, Family, Casual	HJD					93
